balavataro
document,section,page,markup,text
Bālāvatāro,27,53,text,"""Do dhassa ce"" 'tyatra cakāre bañcayaṃ-dibbati, dibbantītyādi...Divādi."
Bālāvatāro,27,53,break,
Bālāvatāro,27,54,break,
Bālāvatāro,27,54,text,Su sava.
Bālāvatāro,27,54,break,
Bālāvatāro,27,54,text,"""Svodito ṇuṇāuṇā ce"" 'ti kattari ṇuvādayo."
Bālāvatāro,27,54,break,
Bālāvatāro,27,54,text,"""Aññesu ce"" 'tīha cakārena ṇussa vuddhi-suṇoti-ulopo-suṇantītyādi...Svādi."
Bālāvatāro,27,54,break,
Bālāvatāro,27,54,text,Kī dabbavimaye.
Bālāvatāro,27,54,break,
Bālāvatāro,27,54,text,"""Kiyādito nā"" 'ti kattari nā-yadādinā īssa rasse-kiṇāti, kiṇantītyādi-kiyādi."
Bālāvatāro,27,54,break,
Bālāvatāro,27,54,text,Gaha upādā.
Bālāvatāro,27,54,break,
Bālāvatāro,27,54,text,"""Gehādito ppaṇhā"" 'ti kattari ppaṇhā ca."
Bālāvatāro,27,54,break,
Bālāvatāro,27,54,text,"""Gahassa ghe ppe"" 'ti ghe ādese-gheppati."
Bālāvatāro,27,54,break,
Bālāvatāro,27,54,text,"""Halopo ṇhāmhī"" 'ti dhātvantassa hassa lopo-gaṇhāti gaṇhantītyādi...Gahādi."
Bālāvatāro,27,54,break,
Bālāvatāro,27,54,text,Kara karaṇe.
Bālāvatāro,27,54,break,
Bālāvatāro,27,54,text,Tanādito oyirā.
Bālāvatāro,27,54,break,
Bālāvatāro,27,54,text,"Tanuiccevamādīhi dhātuhi kattarioyirā honti...Karoti, yadā dinā dhāturassa lopo; kayirati."
Bālāvatāro,27,54,break,
Bālāvatāro,27,54,text,"""Uttamokāro ce"" 'ti ossa uttaṃ vā."
Bālāvatāro,27,54,break,
Bālāvatāro,27,54,text,"""Karassakāro ce"" 'ti dhātvakārassa uttaṃ vā."
Bālāvatāro,27,54,break,
Bālāvatāro,27,54,text,"Ralopo-ussa vo-dvitte-badvayaṃ-kubbanti, karonti vā. Attanopade-kurute, kubbante iccādi."
Bālāvatāro,27,54,text,Kamme-yo.
Bālāvatāro,27,54,break,
Bālāvatāro,27,54,text,"""Ivaṇṇāgamo vā"" 'ti iīāmo vāyassa dvitte-kariyyate, kariyyante-pakkhe ralopo-kayyate."
Bālāvatāro,27,54,break,
Bālāvatāro,27,55,break,
Bālāvatāro,27,55,text,Vātveva.
Bālāvatāro,27,55,text,Karassa kāsattamajjatanimhi.
Bālāvatāro,27,55,break,
Bālāvatāro,27,55,text,"Ajjatanimhi pare karassa kāsādeso vā hoti-yadādinā īssa rasse...Akāsi, akari, akāsuṃ, akaruṃ"
Bālāvatāro,27,55,text,iccādi.
Bālāvatāro,27,55,break,
Bālāvatāro,27,55,text,Lopo bhavissantimhi ssassetveva.
Bālāvatāro,27,55,break,
Bālāvatāro,27,55,text,"""Karassa sappaccayassa kāho"" 'ti karassa kāho ssassa lopo ca vā-kāhati, karissatītyādi."
Bālāvatāro,27,55,text,Tanādi.
Bālāvatāro,27,55,break,
Bālāvatāro,27,55,text,Cura theyyo.
Bālāvatāro,27,55,text,Kāritānītveva.
Bālāvatāro,27,55,break,
Bālāvatāro,27,55,text,Curādito ṇeṇayā.
Bālāvatāro,27,55,break,
Bālāvatāro,27,55,text,Curādīhi ṇeṇayā vikaraṇā honti tesaṃ kāritasaññā ca-ṇa lopo vuddhi-coretītyādi...Curādi.
Bālāvatāro,27,55,break,
Bālāvatāro,28 Ākhyātaṃ,55,section,28
Bālāvatāro,28 Ākhyātaṃ,55,break,
Bālāvatāro,28 Ākhyātaṃ,55,text,Bhontumicchatītyatthe.
Bālāvatāro,28 Ākhyātaṃ,55,text,Bhuja pālanabhyavaharaṇesu.
Bālāvatāro,28 Ākhyātaṃ,55,break,
Bālāvatāro,28 Ākhyātaṃ,55,text,Khachasā vātveva.
Bālāvatāro,28 Ākhyātaṃ,55,break,
Bālāvatāro,28 Ākhyātaṃ,55,text,Bhujaghasaharasupādīhi tumicchatthesu ca.
Bālāvatāro,28 Ākhyātaṃ,55,break,
Bālāvatāro,28 Ākhyātaṃ,55,text,Bhujādīhi tumantasahitesu icchatthesu kha cha sā vā honti.
Bālāvatāro,28 Ākhyātaṃ,55,break,
Bālāvatāro,28 Ākhyātaṃ,55,text,"""Kaccādivaṇṇānamekassarā naṃ dvebhāvo"" 'ti sassarassa ādissa dvittaṃ."
Bālāvatāro,28 Ākhyātaṃ,55,break,
Bālāvatāro,28 Ākhyātaṃ,55,text,"""Pubbo'bbhāso"" 'ti dvitte pubbassa abbhāsasaññā."
Bālāvatāro,28 Ākhyātaṃ,55,break,
Bālāvatāro,28 Ākhyātaṃ,55,text,"""Dutiyacatutthāṃ paṭhamattiyā"" 'ti abbhāsassa catutthassa bhassa tatiyo bo."
Bālāvatāro,28 Ākhyātaṃ,55,break,
Bālāvatāro,28 Ākhyātaṃ,56,break,
Bālāvatāro,28 Ākhyātaṃ,56,text,"""Ko khe ce"" 'ti dhātvantassa ko-bū bhukkhasaddato. ""Dhātuppaccayehi vibhattiyo"" 'ti"
Bālāvatāro,28 Ākhyātaṃ,56,text,"Vuttattā tyādi...Bubhukkāti, bubhukkhantītyādi."
Bālāvatāro,28 Ākhyātaṃ,56,break,
Bālāvatāro,28 Ākhyātaṃ,56,text,Evaṃ ghasa adane-che-dvittādi.
Bālāvatāro,28 Ākhyātaṃ,56,break,
Bālāvatāro,28 Ākhyātaṃ,56,text,"""Kavaggassacavaggo"" 'ti abbhāsassa ghassa jho-dutiyādinā jhassa tatiyo jo."
Bālāvatāro,28 Ākhyātaṃ,56,break,
Bālāvatāro,28 Ākhyātaṃ,56,text,"""Antassivaṇṇākāro vā"" 'ti abbhāsantassa i."
Bālāvatāro,28 Ākhyātaṃ,56,break,
Bālāvatāro,28 Ākhyātaṃ,56,text,"""Byañjanantassa co chappacca yesu cā"" 'ti dhānvantassa vo-jighacchati."
Bālāvatāro,28 Ākhyātaṃ,56,break,
Bālāvatāro,28 Ākhyātaṃ,56,text,Hara haraṇeṇa.
Bālāvatāro,28 Ākhyātaṃ,56,break,
Bālāvatāro,28 Ākhyātaṃ,56,text,"""Harassa giṃ se"" 'ti giṃ."
Bālāvatāro,28 Ākhyātaṃ,56,break,
Bālāvatāro,28 Ākhyātaṃ,56,text,"""Hassa jo"" 'ti cho-ji giṃsati-tumicchatthesviti kiṃ, bhuñjanamicchati-aṭṭhavibhattisu hetvatthe"
Bālāvatāro,28 Ākhyātaṃ,56,text,ca ñeyyaṃ...Tathupari.
Bālāvatāro,28 Ākhyātaṃ,56,break,
Bālāvatāro,28 Ākhyātaṃ,56,text,Pabbatamiva attānamācarati karotītyatthe.
Bālāvatāro,28 Ākhyātaṃ,56,text,Āya nāmato kattupamānādā cāre.
Bālāvatāro,28 Ākhyātaṃ,56,break,
Bālāvatāro,28 Ākhyātaṃ,56,text,Upamiyatenentyepamānaṃ-kattussa upamānamhā dutiyantā nāmamhā ācāratthe āyo
Bālāvatāro,28 Ākhyātaṃ,56,text,hoti-tesaṃgahaṇena vibhattilopo-saralopādi-pabbatāyasaddā pubbeva
Bālāvatāro,28 Ākhyātaṃ,56,break,
Bālāvatāro,28 Ākhyātaṃ,56,text,tyādi-tathūpari-pabbatāyati yogī.
Bālāvatāro,28 Ākhyātaṃ,56,break,
Bālāvatāro,28 Ākhyātaṃ,56,text,Puttamivācaratītyatthe.
Bālāvatāro,28 Ākhyātaṃ,56,break,
Bālāvatāro,28 Ākhyātaṃ,56,text,Īyupamānā ca.
Bālāvatāro,28 Ākhyātaṃ,56,break,
Bālāvatāro,28 Ākhyātaṃ,56,text,Upamānamhā dutiyantā nāmamhā ācāratthe īyo hoti...Puttīyati sissaṃ garu.
Bālāvatāro,28 Ākhyātaṃ,56,break,
Bālāvatāro,28 Ākhyātaṃ,56,text,Atatano pattamicchatītyatthe.
Bālāvatāro,28 Ākhyātaṃ,56,break,
Bālāvatāro,28 Ākhyātaṃ,57,break,
Bālāvatāro,28 Ākhyātaṃ,57,text,Nāmamhātticchatthe.
Bālāvatāro,28 Ākhyātaṃ,57,break,
Bālāvatāro,28 Ākhyātaṃ,57,text,Nāmamhā dutiyantā attano icchatthe īyo hoti.
Bālāvatāro,28 Ākhyātaṃ,57,text,Pattīyati bhikkhu.
Bālāvatāro,28 Ākhyātaṃ,57,break,
Bālāvatāro,28 Ākhyātaṃ,57,text,Kāritānītveva.
Bālāvatāro,28 Ākhyātaṃ,57,break,
Bālāvatāro,28 Ākhyātaṃ,57,text,Dhāturūpe nāmasmā ṇayo ca.
Bālāvatāro,28 Ākhyātaṃ,57,break,
Bālāvatāro,28 Ākhyātaṃ,57,text,"Dhāturūpo nāmato ṇayo hoti kāritasaññā ca...Visuddhā hotīti visudhayati, ratti."
Bālāvatāro,28 Ākhyātaṃ,57,break,
Bālāvatāro,28 Ākhyātaṃ,57,text,Daḷhaṃ karotīti daḷhayati vinayaṃ muni.
Bālāvatāro,28 Ākhyātaṃ,57,text,"Hatthinā atikkamatīti, atihatthayatītyādi-atipubbo."
Bālāvatāro,28 Ākhyātaṃ,57,break,
Bālāvatāro,28 Ākhyātaṃ,57,text,"Yantikālaṃ tipurisaṃ kriyāvācī tikārakaṃ,"
Bālāvatāro,28 Ākhyātaṃ,57,text,Attiliṅgaṃ dvivacanaṃ tadābyātanti vuccati.
Bālāvatāro,28 Ākhyātaṃ,57,break,
Bālāvatāro,28 Ākhyātaṃ,57,endsection,Ākhyātaṃ.
Bālāvatāro,28 Ākhyātaṃ,57,ignore,----
Bālāvatāro,28 Ākhyātaṃ,57,break,
Bālāvatāro,29,57,section,29
Bālāvatāro,29,57,break,
Bālāvatāro,29,57,text,Ṇādayo tkolikā.
Bālāvatāro,29,57,break,
Bālāvatāro,29,57,text,Ṇaṇadidutiyayuattappaccayā kālattaye daṭhabbā.
Bālāvatāro,29,57,break,
Bālāvatāro,29,57,text,Aññe kit.
Bālāvatāro,29,57,break,
Bālāvatāro,29,57,text,Kiccehaññe ṇadayo yuppabhutayo ca kitsaññāhonti.
Bālāvatāro,29,57,break,
Bālāvatāro,29,57,text,Kattari kit.
Bālāvatāro,29,57,break,
Bālāvatāro,29,57,text,Kitasaññā kattari aḍhabbā-yathātanti kvaci kammādisupi; puññaṃ akāya karoti karissati
Bālāvatāro,29,57,text,vātyatthe.
Bālāvatāro,29,57,break,
Bālāvatāro,29,57,text,Dhātuyā kammādimhi ṇo.
Bālāvatāro,29,57,break,
Bālāvatāro,29,57,text,Kamme ādo sati dhātuto ṇe hoti.
Bālāvatāro,29,57,text,"""Kāritaṃ viya ṇānubandho"" 'ti kāriteva kate ṇalopo vuddhi-tesaṃgahaṇena vibhatti lopo."
Bālāvatāro,29,57,break,
Bālāvatāro,29,58,break,
Bālāvatāro,29,58,text,"Kitakāhidheyyaliṅgā iyuvaṇṇā varādijo,"
Bālāvatāro,29,58,text,Appaccayo ṇe dutiyo ippaccayo pume siyuṃ.
Bālāvatāro,29,58,break,
Bālāvatāro,29,58,text,"Yucākattari bhāvasmiṃ kiccā to ca napuṃsake,"
Bālāvatāro,29,58,text,Tavādikkhattumantā tu aliṅgā cāvibhattayo.
Bālāvatāro,29,58,break,
Bālāvatāro,29,58,text,"Nāmamiva kate syādi-puññakāro-pumā, īmhi-puññakāri-itthi, puññakāraṃ-kulaṃ."
Bālāvatāro,29,58,break,
Bālāvatāro,29,58,text,Dhātuyātayadhikāro.
Bālāvatāro,29,58,text,Kammādimhi a ittheva.
Bālāvatāro,29,58,break,
Bālāvatāro,29,58,text,Sabbato ṇvutvāvī vā.
Bālāvatāro,29,58,break,
Bālāvatāro,29,58,text,"Kamme ādo anādo vā sabbadhātuhi akāro ṇvutuacī ca [^8] honti, cittaṃ; taṃ karotīti, takkaro;"
Bālāvatāro,29,58,text,saññāyaṃ vibhatyalopo-dīpākaroccādi...Nī pāpunane-vipubbo upasaggā dhātuto
Bālāvatāro,29,58,break,
Bālāvatāro,29,58,text,pubbabhāgā eva daḍhabbā.
Bālāvatāro,29,58,break,
Bālāvatāro,29,58,text,Asaṃyogantassa vuddhitveva.
Bālāvatāro,29,58,break,
Bālāvatāro,29,58,text,"""Aññesu ce"" 'ti asaṃyogantassa vā tussivaṇṇuvaṇṇānaṃ vuddhi."
Bālāvatāro,29,58,break,
Bālāvatāro,29,58,text,"""E ayā"" 'ti sare essa ayo...Vineti sikkhaya tīti, vinayo; dhātunamanekatthattā eva nītyasmiṃ"
Bālāvatāro,29,58,text,dhātumhi sattameva sikkhatthaṃ vīsaddo joteti.
Bālāvatāro,29,58,break,
Bālāvatāro,29,58,text,Tathāhi.
Bālāvatāro,29,58,break,
Bālāvatāro,29,58,text,"Sattameva hī nīlādivaṇṇaṃ dīpādayo viya,"
Bālāvatāro,29,58,text,Dhātusmiṃ sattamevatthaṃ upasaggā pakāyakā.
Bālāvatāro,29,58,break,
Bālāvatāro,29,58,text,Tathāññatra.
Bālāvatāro,29,58,break,
Bālāvatāro,29,58,text,"""O ava sare"" 'ti ossa avo...Bhavo; cara caraṇe-saṃvaro."
Bālāvatāro,29,58,break,
Bālāvatāro,29,58,text,"Varasarā daracarā gamuyamu sanahatā,"
Bālāvatāro,29,58,text,Nadamadā raṇagahā japādayo varādayo.
Bālāvatāro,29,58,break,
Bālāvatāro,29,58,text,Ṇamhitveva.
Bālāvatāro,29,58,break,
Bālāvatāro,29,58,text,Ākārantānamāyo.
Bālāvatāro,29,58,break,
Bālāvatāro,29,58,footnote,"[^8]:  ""Ca vā"" potthake."
Bālāvatāro,29,58,break,
Bālāvatāro,29,59,break,
Bālāvatāro,29,59,text,Ṇanubandhe pare ākārantadhātunamantassa āyo hoti...Aṭṭhitidhammā anubandhā.
Bālāvatāro,29,59,break,
Bālāvatāro,29,59,text,"""Anakā yuṇvūnaṃ"" 'ti yuṇvūnaṃ anakā; dā dāne-antadāyako."
Bālāvatāro,29,59,break,
Bālāvatāro,29,59,text,"""Te āyāvā[^9] kārite"" 'ti eonaṃ āyaāvā...Nāyako,sāvako."
Bālāvatāro,29,59,break,
Bālāvatāro,29,59,text,"""Karassa ca tattaṃ tusmiṃ"" 'ti tumhi dhātvantassa to...Kattā...Satthāva, disa"
Bālāvatāro,29,59,text,pekkhaṇe-yadādinā issa attaṃ-bhayadasāvī-daddhīva...Ruja bhaṅge.
Bālāvatāro,29,59,break,
Bālāvatāro,29,59,text,"""Visarujapadādito ṇa"" iti ṇe."
Bālāvatāro,29,59,break,
Bālāvatāro,29,59,text,"""Kagā cajānaṃ"" 'ti bhāve ṇe...Pacanaṃ pāko; iha ca kammāvacanicchāyaṃ bhāvepi"
Bālāvatāro,29,59,text,ṇappaccayo-kitakābhihito bhāvo dabbamiveti ñāyā bahuvacaṃ ca hoti...Pākā.
Bālāvatāro,29,59,break,
Bālāvatāro,29,59,text,Gamu sappa gatimhi.
Bālāvatāro,29,59,break,
Bālāvatāro,29,59,text,"""Kvi ce"" 'ti kvi."
Bālāvatāro,29,59,break,
Bālāvatāro,29,59,text,"""Dhānvantassa lopo kvimhī"" 'ti kvimhi dhātvantassa lopo vā."
Bālāvatāro,29,59,break,
Bālāvatāro,29,59,text,"""Kvilopo ce"" 'ti kvissa lopo...Sabbago; abhibhu."
Bālāvatāro,29,59,break,
Bālāvatāro,30,59,section,30
Bālāvatāro,30,59,break,
Bālāvatāro,30,59,text,Cara gatimhi.
Bālāvatāro,30,59,break,
Bālāvatāro,30,59,text,Tassīlādisu ṇītvāvī ca.
Bālāvatāro,30,59,break,
Bālāvatāro,30,59,text,"Dhātuhi tassilādyatthesu ṇayadayo honti...Brahmaṃsīle na carati, taṃ dhammo, tasmiṃ"
Bālāvatāro,30,59,text,"sādhu vā, brahmacārītyādi-sīlaṃ sahā"
Bālāvatāro,30,59,break,
Bālāvatāro,30,59,footnote,"[^9]:  Kaccāyanādisu ""ācāyā""ti pāṭho dissati."
Bālāvatāro,30,59,break,
Bālāvatāro,30,60,break,
Bālāvatāro,30,60,text,"Vo, dhammo ācāro, sādhu kusalo."
Bālāvatāro,30,60,break,
Bālāvatāro,30,60,text,Ghusa sadde.
Bālāvatāro,30,60,break,
Bālāvatāro,30,60,text,"""Saddakudhacalamaṇḍattharucādīhi yū"" 'ti yu...Sosati sīlenāti, sosano; evaṃ vaḍḍha"
Bālāvatāro,30,60,text,vaḍḍhane-vaḍḍhano.
Bālāvatāro,30,60,break,
Bālāvatāro,30,60,text,Pārādigamimhā rū.
Bālāvatāro,30,60,break,
Bālāvatāro,30,60,text,Pāradīhi parasmā gamidhātuno tassilādisu rū hoti.
Bālāvatāro,30,60,break,
Bālāvatāro,30,60,text,Ramhi ranto rādi no.
Bālāvatāro,30,60,break,
Bālāvatāro,30,60,text,Rānubandhe pare sabbo khātvanto tena rena saha no hoti lupyatityattho...Pāraga.
Bālāvatāro,30,60,text,Bhikkha yācane.
Bālāvatāro,30,60,break,
Bālāvatāro,30,60,text,"""Bhikkhādito ce"" 'tirū-yadādinā kvaci rasso...Bhikkhu; evaṃ ñā avabodhane-viññŚtyādi."
Bālāvatāro,30,60,break,
Bālāvatāro,31,60,section,31
Bālāvatāro,31,60,break,
Bālāvatāro,31,60,text,"""Bhāvammesu tabbānīyā"" 'ti tabbo aniyo ca."
Bālāvatāro,31,60,text,"""Ikārāgamo asabbadhātukamhī"" 'ti iāgamo-taddhitādo cakārena kiccantā nāmaṃ"
Bālāvatāro,31,60,break,
Bālāvatāro,31,60,text,"'ca...Bhavanaṃ bhavitabbaṃ, bhavanīyaṃ."
Bālāvatāro,31,60,break,
Bālāvatāro,31,60,text,Antassa karassa ca tattantveva.
Bālāvatāro,31,60,break,
Bālāvatāro,31,60,text,Tuṃtunatabbesu vā.
Bālāvatāro,31,60,break,
Bālāvatāro,31,60,text,"Tumādisu karantassa to vā hoti...Karīyatīti, kattabbo karaṇīyo; ettha ""rahāditonoṇa"" iti"
Bālāvatāro,31,60,text,nassa ṇe.
Bālāvatāro,31,60,break,
Bālāvatāro,31,60,text,"""Sāsadisato tassa riṭṭho ce"" 'tīha cakārena tassa raṭho...Daṭṭhabbaṃ."
Bālāvatāro,31,60,break,
Bālāvatāro,31,61,break,
Bālāvatāro,31,61,text,"""Ṇyo ce"" 'ti bhāvakammesu ṇyo-casaddaggahaṇena teyyappaccayo ca[^10] -i āgamo...Karaṇaṃ"
Bālāvatāro,31,61,text,"kattabbaṃ vā, kāriyaṃ; ñateyyaṃ."
Bālāvatāro,31,61,break,
Bālāvatāro,31,61,text,Vadamadagamayujagarahākārādīhi jja mmaggayheyyā gāro vā.
Bālāvatāro,31,61,break,
Bālāvatāro,31,61,text,Vadādīhi ākarantehi ca parassa ṇyassa jjādayo dhātvattena saha honti garahassa ca gāro
Bālāvatāro,31,61,text,vā...Vada vacane-vajjaṃ; garaha nindāyaṃ-gārayhaṃ; pā pāne-peyyaṃ.
Bālāvatāro,31,61,break,
Bālāvatāro,31,61,text,"""Karamhā ricco"" 'ti ricco-rādilo po...Kiccaṃ."
Bālāvatāro,31,61,break,
Bālāvatāro,32,61,section,32
Bālāvatāro,32,61,break,
Bālāvatāro,32,61,text,"""Nandādīhi yū"" 'ti bhāvakammesu yu."
Bālāvatāro,32,61,break,
Bālāvatāro,32,61,text,"Gahaṇaṃ, ñāṇa-dvīsu nassa ṇe."
Bālāvatāro,32,61,break,
Bālāvatāro,32,61,text,"""Kattukaraṇappadesesu ce"" 'ti yu cakārena sampadānāpādānesupi-padesotyādhāro...Ra jaṃ"
Bālāvatāro,32,61,text,"haratīti, rajobharaṇanaṃ, toyaṃ- ""etesamolo pe 'ti o...Yena paharanti taṃ, paharaṇaṃ; āsa"
Bālāvatāro,32,61,break,
Bālāvatāro,32,61,text,"upavesane-yasmiṃ āsanti naṃ, āsanaṃ, yassa sammā padiyane taṃ sampadā naṃ; yasmā"
Bālāvatāro,32,61,text,"apadadāti apeti taṃ, apādānaṃ."
Bālāvatāro,32,61,break,
Bālāvatāro,32,61,text,"""Saññāyaṃ dadhāto i"" iti i-dā dāne-āpubbe-adiyatīti, ādi; dhā dhāraṇe-udakaṃ dadhātīti,"
Bālāvatāro,32,61,text,udadhi; yadādinā kalopo.
Bālāvatāro,32,61,break,
Bālāvatāro,32,61,text,"""Itthiyamatiyavo vā"" 'ti itthiyaṃ akāro ti pu va vā...Jara vayobhātihi-jiratīti, jarā-puna ā;"
Bālāvatāro,32,61,text,mana ñāṇe.
Bālāvatāro,32,61,break,
Bālāvatāro,32,61,text,"""Gamakhanahanaramādīnamanto"" 'ti"
Bālāvatāro,32,61,break,
Bālāvatāro,32,61,footnote,"[^10]:  ""Tayyappaccayo ca"" po."
Bālāvatāro,32,61,break,
Bālāvatāro,32,62,break,
Bālāvatāro,32,62,text,"Te timhi ca dhātvantalopo...Mati; citi cintāyaṃ-cetayatīti, cetanā."
Bālāvatāro,32,62,break,
Bālāvatāro,32,62,text,"""Īsadussuhi kha"""
Bālāvatāro,32,62,break,
Bālāvatāro,32,62,text,"Īsādīhi parehi dhātuhi kho hoti-yadādinā khalopo...Īsaṃ kariyatīti, īsakkaraṃ, evaṃ"
Bālāvatāro,32,62,text,"dukkaraṃ, sukaraṃ."
Bālāvatāro,32,62,break,
Bālāvatāro,32,62,text,"""Samādīhi thamā"" 'ti thamā."
Bālāvatāro,32,62,break,
Bālāvatāro,32,62,text,"Samu upasame-yadādinā ussaa na dhātvantalopo...Sametīti, samatho, bhī bhaye-sasmā"
Bālāvatāro,32,62,text,"bhāyanti so, bhimo."
Bālāvatāro,32,62,break,
Bālāvatāro,32,62,text,Imamiva naṃ passitītyatthe-imasaddupapadā dusa pekkhaṇe iccasmā kvimhi dhātvantassa
Bālāvatāro,32,62,text,lope sampatte.
Bālāvatāro,32,62,break,
Bālāvatāro,32,62,text,Iyatamakiesānamantassaro dīghaṃ kvaci dusassa guṇaṃ doraṃ sakkhī ca.
Bālāvatāro,32,62,break,
Bālāvatāro,32,62,text,Ayatānaṃ ima amhakiṃetasamāna iccetesaṃ i ma kī e sa iccādesā honti tesamantassaro
Bālāvatāro,32,62,text,dīghaṃ kvacī dusassukārassa guṇe ikāro dassa ro dhātvantassa so kkho ī ca...Īdiso-evaṃ
Bālāvatāro,32,62,break,
Bālāvatāro,32,62,text,yādiso tādiso mādiso kīdiso ediso sādiso...Dīghābhāve-sadiso; evaṃ rādese-īriso iccādi;
Bālāvatāro,32,62,text,kkhāde-īdikkho iccādi; īkārādesekate na rādeso sassatu dīgho niccaṃ-īdi iccādi...Iha eonaṃ
Bālāvatāro,32,62,break,
Bālāvatāro,32,62,text,vuddhīti gahitattā guṇeti ikārādi.
Bālāvatāro,32,62,break,
Bālāvatāro,33,62,section,33
Bālāvatāro,33,62,break,
Bālāvatāro,33,62,text,Hū.
Bālāvatāro,33,62,break,
Bālāvatāro,33,62,text,"""Atīte tatavantutāvī"" 'ti atīte to tavattu tāvī ca-rasso...Ahosīti, [^11] huto hutavā hutāvī."
Bālāvatāro,33,62,break,
Bālāvatāro,33,62,text,Tassetveva.
Bālāvatāro,33,62,break,
Bālāvatāro,33,62,text,Bhujādīnamanto no dvi ca.
Bālāvatāro,33,62,break,
Bālāvatāro,33,62,text,Tādo pare bhujādyanto lupyate parassa takārassa cittaṃ ca...Abhuñjiti bhutto bhuttavā
Bālāvatāro,33,62,text,bhuttāvī.
Bālāvatāro,33,62,break,
Bālāvatāro,33,62,text,Jana janane.
Bālāvatāro,33,62,break,
Bālāvatāro,33,62,footnote,"[^11]:  ""Abhāvīti"" rūpasiddhiyaṃ."
Bālāvatāro,33,62,break,
Bālāvatāro,33,63,break,
Bālāvatāro,33,63,text,Janādīnamā timhi ca.
Bālāvatāro,33,63,break,
Bālāvatāro,33,63,text,Te timhi ca jānādyantassa ā hoti; jāto.
Bālāvatāro,33,63,text,Ruha janane.
Bālāvatāro,33,63,break,
Bālāvatāro,33,63,text,Hāntehi ho hassa ḷovā adahanahānaṃ.
Bālāvatāro,33,63,break,
Bālāvatāro,33,63,text,Dahanahavajjitehi hakārantehi parassa tassa ho hoti dhātvantassa hassa ḷo ca...Āruḷho.
Bālāvatāro,33,63,break,
Bālāvatāro,33,63,text,"""Bhāvakammesu ta"" iti tappaccayo."
Bālāvatāro,33,63,text,"Ge sadde,"
Bālāvatāro,33,63,break,
Bālāvatāro,33,63,text,"""Sabbattha ge gī"" 'ti gessa gī...Gāyanaṃ, gītaṃ."
Bālāvatāro,33,63,break,
Bālāvatāro,33,63,text,"""Rakāro ce"" 'ti te timhi ca dhātvantalo po, akarīti, kataṃ; drapubbo-""do dhassa ce"" 'tīha"
Bālāvatāro,33,63,text,cakārena tassa ṭo-dukkaṭaṃ.
Bālāvatāro,33,63,break,
Bālāvatāro,33,63,text,Tassetveva.
Bālāvatāro,33,63,break,
Bālāvatāro,33,63,text,Dhaḍhabhahehi dhaḍhā ca.
Bālāvatāro,33,63,break,
Bālāvatāro,33,63,text,Dhabhehi tassa dho hoti ḍhahehi tassa ḍho ca.
Bālāvatāro,33,63,break,
Bālāvatāro,33,63,text,Hacatutthānamantānaṃ do dhe.
Bālāvatāro,33,63,break,
Bālāvatāro,33,63,text,Dhe pare dhātvantānaṃ hakāravaggacatutthānaṃ do hoti.
Bālāvatāro,33,63,break,
Bālāvatāro,33,63,text,Ḍo ḍhakāre.
Bālāvatāro,33,63,break,
Bālāvatāro,33,63,text,Ḍhe pare bhacatutthānaṃ ḍo hoti...Badha bandhane-baddho; labha lābhe-laddhaṃ; vaḍḍha
Bālāvatāro,33,63,text,vaḍḍhane-vuḍḍho-ettha yadādinā u...Daha bhasmīkaraṇe-daḍḍhaṃ; dusa appitimhi.
Bālāvatāro,33,63,break,
Bālāvatāro,33,63,text,"""Sādisantapucchabhañjahaṃsādīhi ṭṭho"" 'ti ādibyañjanena saha tassa ṭṭho-duṭṭho."
Bālāvatāro,33,63,break,
